duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_cre,attack_type
4450,udp,smtp,SH,47747,167,0,0,1,1,0,0,0,0,0,0,2,dos
89,udp,ftp,REJ,187,552,0,0,0,5,2,0,5,0,0,9,0,r2l
432,tcp,smtp,SF,5447,10903,1,0,0,3,0,0,0,0,0,4,2,probe
141,udp,finger,SF,987,148,1,0,0,5,0,1,4,1,1,7,1,u2r
149,icmp,ftp,SH,216,662,1,1,0,5,0,1,8,0,1,6,3,u2r
2651,udp,eco_i,S0,31870,156,1,2,2,3,0,0,5,0,0,8,3,dos
1995,icmp,eco_i,S0,35289,265,0,1,2,1,0,0,3,0,0,3,1,dos
3962,udp,http,SH,88779,105,0,0,1,2,1,0,5,0,0,6,2,dos
2739,tcp,ftp,SH,118717,336,1,2,0,5,0,0,4,0,0,3,0,dos
566,udp,ftp,SF,1149,4309,1,0,1,1,0,1,0,0,0,3,2,probe
282,udp,ftp,S0,1186,6098,0,0,1,0,1,1,3,0,0,3,4,probe
1315,icmp,finger,SF,8494,8459,0,1,0,1,0,1,0,0,0,7,3,normal
218,udp,ftp,SF,412,895,0,1,0,6,4,1,3,0,0,0,0,r2l
269,udp,smtp,S0,2310,6734,1,0,0,6,0,1,0,0,0,5,3,normal
1382,icmp,dns,S0,38091,87,1,0,1,6,1,0,4,0,0,4,3,dos
734,icmp,ssh,REJ,1003,10027,0,1,1,3,1,1,2,0,0,5,3,probe
462,udp,finger,SF,6626,14852,0,0,1,3,1,1,2,0,0,9,1,probe
876,icmp,eco_i,RSTR,13133,8717,1,0,0,0,0,1,0,0,0,0,1,normal
1016,tcp,ftp,REJ,9652,10645,0,0,0,4,0,1,0,0,0,6,2,normal
283,icmp,dns,SF,568,546,0,0,0,6,3,0,4,0,0,7,3,r2l
691,icmp,finger,S0,4801,21264,1,1,0,0,0,0,4,0,0,5,2,probe
191,tcp,finger,RSTO,52,512,0,0,0,1,3,0,6,0,0,1,2,r2l
319,icmp,smtp,REJ,1080,955,0,1,0,0,1,1,9,0,1,0,4,u2r
237,tcp,smtp,RSTO,534,373,1,0,0,3,4,0,6,0,0,4,4,r2l
1051,tcp,ftp,RSTO,3387,12590,1,1,0,0,1,1,1,0,0,2,1,probe
1298,tcp,finger,RSTR,61545,30,1,0,2,5,0,0,0,0,0,2,4,dos
447,icmp,dns,RSTR,6322,15649,1,1,1,6,0,0,3,0,0,0,4,probe
2020,tcp,http,SF,19248,192,1,0,2,1,1,0,5,0,0,5,1,dos
2385,tcp,ftp,RSTO,79073,351,0,1,2,1,0,0,3,0,0,3,3,dos
313,udp,ftp,SH,1305,1463,0,1,0,4,0,1,5,1,1,2,2,u2r
1416,tcp,telnet,SH,21440,63,1,0,2,0,0,0,2,0,0,0,2,dos
959,tcp,telnet,REJ,4844,13745,0,0,1,6,1,0,0,0,0,5,2,probe
340,udp,ftp,REJ,359,26,1,1,0,0,5,0,5,0,0,6,2,r2l
535,udp,eco_i,S0,4895,19197,1,1,0,4,1,1,4,0,0,3,4,probe
2728,udp,finger,REJ,20186,447,1,2,1,4,0,0,0,0,0,9,3,dos
1230,tcp,telnet,REJ,5471,1155,1,0,0,6,0,1,0,0,0,4,4,normal
829,icmp,smtp,RSTR,4176,11947,0,0,0,3,0,1,0,0,0,4,3,normal
734,icmp,dns,SF,4235,13753,0,1,0,0,0,1,1,0,0,8,3,normal
768,tcp,finger,SH,2910,9934,0,1,1,3,1,0,4,0,0,4,0,probe
314,icmp,finger,SH,257,329,0,1,0,4,0,1,7,1,1,6,3,u2r
28,icmp,http,RSTO,353,829,0,0,0,4,4,1,6,0,0,3,0,r2l
200,tcp,telnet,RSTR,713,1202,0,1,0,5,1,1,6,1,1,5,3,u2r
1569,tcp,http,S0,114840,192,0,0,2,1,1,0,4,0,0,1,2,dos
633,icmp,ssh,RSTR,3633,3994,0,1,0,5,0,1,1,0,0,4,2,normal
907,udp,finger,SF,2117,9647,0,1,0,2,0,1,2,0,0,4,3,probe
74,udp,ssh,REJ,963,198,0,1,0,5,1,1,4,1,1,0,4,u2r
1351,udp,telnet,RSTR,84700,196,1,1,2,2,1,0,1,0,0,7,2,dos
1269,icmp,ftp,REJ,9216,1593,0,0,0,1,1,1,1,0,0,9,4,normal
223,udp,ftp,RSTO,264,459,1,0,0,4,0,1,8,1,0,3,4,u2r
1114,tcp,smtp,SF,699,7104,0,0,0,3,0,1,0,0,0,1,4,normal
371,tcp,http,SF,2075,15462,0,0,0,5,0,1,2,0,0,3,1,probe
596,tcp,ftp,RSTR,7025,9304,0,1,1,1,0,0,2,0,0,3,2,probe
25,tcp,dns,SF,436,912,0,0,0,3,2,0,5,0,0,5,2,r2l
45,tcp,finger,SH,1128,1386,1,0,0,0,1,1,3,1,1,3,3,u2r
358,icmp,finger,SH,341,755,0,0,0,2,0,1,6,1,1,8,0,u2r
634,icmp,ssh,RSTO,2109,10319,1,1,1,2,0,1,2,0,0,6,0,probe
1206,tcp,finger,SH,7174,977,0,1,0,1,1,1,1,0,0,1,1,normal
481,tcp,eco_i,SF,12735,13374,1,1,0,2,1,1,1,0,0,6,0,normal
1002,icmp,finger,RSTO,7850,1719,1,1,0,6,0,1,1,0,0,6,2,normal
935,icmp,finger,RSTO,5004,11252,1,1,0,3,1,1,0,0,0,6,0,normal
221,udp,smtp,S0,612,410,1,0,0,1,4,0,1,0,0,4,1,r2l
4603,icmp,dns,SF,17034,334,1,0,0,5,1,0,0,0,0,1,3,dos
151,udp,http,S0,442,506,0,1,0,0,3,1,2,0,0,4,4,r2l
3693,icmp,dns,RSTR,28040,307,1,2,0,3,0,0,5,0,0,7,0,dos
282,icmp,dns,RSTO,502,328,1,0,0,4,5,1,1,0,0,4,1,r2l
284,tcp,smtp,RSTR,981,391,0,1,0,0,0,1,8,1,1,5,4,u2r
155,icmp,smtp,SH,5098,10985,0,0,1,5,1,0,0,0,0,2,1,probe
1311,tcp,eco_i,RSTO,2335,5177,1,1,0,4,0,1,0,0,0,3,4,normal
1064,udp,dns,REJ,2772,11016,0,0,0,2,0,1,2,0,0,2,3,normal
609,icmp,ssh,SF,127053,363,1,0,2,0,0,0,2,0,0,8,1,dos
937,udp,dns,SH,34253,51,1,1,2,3,0,0,1,0,0,4,0,dos
315,tcp,telnet,S0,1556,525,1,1,0,2,0,1,5,1,1,4,1,u2r
2696,icmp,http,SH,84739,262,1,2,1,4,1,0,5,0,0,1,3,dos
89,udp,dns,S0,5581,1188,1,0,0,0,1,1,3,0,0,7,2,probe
1042,udp,ssh,S0,143936,59,1,0,1,4,1,0,5,0,0,7,3,dos
112,icmp,finger,SF,1642,12232,1,0,1,6,1,0,0,0,0,5,0,probe
1822,udp,dns,REJ,93599,233,1,2,1,3,0,0,1,0,0,3,0,dos
350,icmp,dns,SF,520,12998,0,0,0,1,0,1,0,0,0,4,1,normal
601,tcp,ftp,RSTR,947,3485,0,0,0,4,0,0,3,0,0,6,0,probe
108,tcp,finger,REJ,1334,959,1,0,0,1,1,1,4,0,0,9,1,u2r
790,icmp,ftp,REJ,4452,4456,0,1,1,2,0,0,2,0,0,3,0,probe
141,udp,http,RSTO,7615,15820,0,1,1,2,1,1,0,0,0,0,1,probe
16,tcp,ftp,RSTR,162,1512,1,1,0,3,0,1,9,1,1,5,3,u2r
1648,udp,smtp,RSTR,137455,186,0,2,2,2,0,0,2,0,0,2,4,dos
1948,tcp,telnet,S0,123408,289,1,2,2,0,1,0,5,0,0,6,4,dos
710,icmp,eco_i,RSTO,524,12149,0,0,0,3,0,1,1,0,0,2,3,normal
83,udp,smtp,RSTR,2742,13662,0,0,0,4,0,1,2,0,0,6,0,probe
146,icmp,smtp,RSTO,439,271,0,1,0,1,4,0,4,0,0,2,2,r2l
73,icmp,ftp,REJ,5601,14291,1,1,0,6,1,1,3,0,0,3,1,probe
2910,tcp,ssh,RSTO,15976,300,0,2,0,6,0,0,3,0,0,8,1,dos
244,tcp,telnet,RSTO,4656,6762,0,1,0,6,0,1,2,0,0,6,4,normal
50,tcp,ssh,S0,399,383,0,1,0,0,2,0,5,0,0,7,3,r2l
827,icmp,http,S0,142022,427,1,2,0,2,0,0,4,0,0,0,2,dos
2033,icmp,dns,S0,65421,116,0,2,0,3,1,0,0,0,0,9,2,dos
255,icmp,finger,RSTR,4993,16189,1,0,1,4,0,0,1,0,0,2,4,probe
3637,tcp,telnet,RSTR,97737,369,1,2,2,3,1,0,5,0,0,9,0,dos
42,tcp,telnet,REJ,1669,1038,1,1,0,5,1,1,9,1,1,7,1,u2r
2368,udp,http,REJ,35634,209,0,0,0,4,0,0,0,0,0,9,0,dos
1333,icmp,smtp,RSTO,2591,12427,0,0,0,6,1,1,1,0,0,6,0,normal
944,tcp,eco_i,S0,8262,11720,0,1,0,2,1,1,1,0,0,0,3,normal
1878,icmp,telnet,S0,103899,213,0,0,1,4,1,0,4,0,0,8,4,dos
360,udp,smtp,SH,3300,15993,0,0,0,2,0,1,1,0,0,9,4,probe
1111,tcp,smtp,RSTR,78398,202,1,2,2,4,1,0,3,0,0,4,3,dos
1417,icmp,eco_i,RSTR,80428,193,0,2,2,3,1,0,2,0,0,4,3,dos
764,tcp,telnet,RSTO,898,15055,1,1,0,3,0,0,3,0,0,5,0,probe
530,icmp,http,S0,3711,1488,1,0,0,0,1,0,2,0,0,7,3,probe
19,tcp,dns,SH,1380,1149,1,0,0,1,1,1,7,0,1,8,4,u2r
146,udp,dns,RSTR,4048,9570,1,0,1,6,1,1,3,0,0,9,3,probe
4264,icmp,eco_i,REJ,142603,252,1,2,1,1,0,0,2,0,0,8,0,dos
218,udp,http,SF,4743,14901,0,0,1,4,1,0,1,0,0,4,4,probe
2488,icmp,http,RSTR,67928,10,1,0,1,1,1,0,0,0,0,4,2,dos
456,udp,http,SF,1696,8206,0,0,0,5,1,1,2,0,0,0,4,probe
2834,icmp,telnet,SF,104458,27,1,2,1,0,0,0,0,0,0,6,3,dos
122,icmp,telnet,REJ,1428,881,1,1,0,0,0,1,5,1,0,6,2,u2r
485,icmp,http,SF,6581,17382,1,0,0,6,0,1,2,0,0,8,4,probe
817,tcp,ftp,SF,1909,5862,1,0,0,5,1,1,0,0,0,1,1,normal
2100,udp,finger,SH,59336,271,0,1,1,0,0,0,0,0,0,2,3,dos
612,icmp,ssh,S0,8405,7920,0,0,0,2,0,1,0,0,0,5,0,normal
2504,udp,ftp,SH,19803,143,1,0,2,2,0,0,2,0,0,9,2,dos
59,udp,telnet,SH,1409,1397,0,0,0,4,0,1,1,0,0,0,2,probe
114,udp,ftp,RSTR,6346,2859,0,0,1,6,1,0,4,0,0,8,4,probe
1017,icmp,http,SH,65119,54,1,0,1,5,1,0,3,0,0,3,3,dos
714,udp,ssh,SF,6487,12024,1,0,0,6,1,1,0,0,0,8,4,normal
320,tcp,finger,SH,70,430,0,0,0,0,3,1,3,0,0,1,3,r2l
1279,udp,smtp,SF,84859,2,1,0,0,6,0,0,3,0,0,6,3,dos
21,tcp,dns,REJ,439,556,0,1,0,2,4,0,5,0,0,8,0,r2l
1119,icmp,ssh,REJ,9465,9047,1,1,0,2,1,1,2,0,0,6,1,normal
848,udp,telnet,REJ,4590,13403,0,0,1,4,0,1,4,0,0,8,4,probe
1166,udp,eco_i,REJ,112605,462,1,2,2,3,0,0,5,0,0,8,3,dos
887,tcp,smtp,RSTO,2233,3813,1,1,0,4,0,0,3,0,0,8,3,probe
329,tcp,ftp,SF,375,248,1,1,0,5,2,0,5,0,0,7,4,r2l
225,udp,dns,REJ,4302,13449,0,0,0,5,1,1,4,0,0,1,4,probe
1612,icmp,http,S0,103194,206,1,0,1,1,1,0,4,0,0,0,4,dos
1069,tcp,finger,S0,46293,313,0,1,2,3,1,0,2,0,0,9,0,dos
204,icmp,telnet,RSTO,23,198,0,1,0,1,3,1,1,0,0,3,4,r2l
2002,tcp,http,REJ,100427,387,0,0,0,4,0,0,4,0,0,0,0,dos
246,tcp,http,RSTR,67,48,0,0,0,2,5,1,6,0,0,3,2,r2l
2813,icmp,dns,REJ,82842,275,0,2,0,2,0,0,1,0,0,5,3,dos
564,icmp,ftp,RSTR,8035,12528,0,0,0,5,1,1,1,0,0,6,0,normal
1743,tcp,telnet,S0,5958,2191,1,1,0,0,1,1,1,0,0,1,0,normal
660,tcp,eco_i,RSTR,3085,13117,1,1,0,0,0,1,1,0,0,7,2,probe
170,udp,ssh,RSTO,6323,8842,1,0,0,0,1,1,4,0,0,0,0,probe
757,icmp,telnet,RSTR,544,18303,1,0,1,2,0,0,2,0,0,5,2,probe
639,icmp,ftp,RSTR,3229,12786,1,0,1,4,0,1,3,0,0,7,2,probe
1119,icmp,telnet,S0,9214,11425,0,0,0,3,0,1,0,0,0,3,4,normal
203,udp,ftp,RSTR,5280,2301,1,0,0,1,1,0,3,0,0,4,3,probe
352,tcp,http,RSTO,5850,7607,0,1,1,5,1,1,1,0,0,9,4,probe
383,tcp,ssh,SH,3751,17296,1,1,1,2,0,0,2,0,0,5,2,probe
124,icmp,http,SF,258,354,0,1,0,4,2,1,4,0,0,6,3,r2l
208,tcp,http,S0,168,352,0,1,0,3,4,0,1,0,0,6,4,r2l
123,icmp,finger,SF,98,267,0,1,0,1,1,1,3,0,1,8,2,u2r
3112,tcp,finger,SH,73633,350,0,1,2,2,1,0,1,0,0,9,1,dos
264,tcp,smtp,SH,91,105,0,1,0,6,1,1,5,0,1,9,3,u2r
2729,tcp,http,S0,17373,56,1,0,1,5,1,0,0,0,0,4,3,dos
95,udp,ftp,SH,846,1146,1,0,0,4,0,1,6,1,1,5,3,u2r
165,tcp,smtp,S0,10060,5096,1,1,0,4,1,1,1,0,0,0,4,normal
3099,tcp,finger,SH,102881,197,1,2,0,3,0,0,4,0,0,2,0,dos
337,tcp,telnet,S0,1421,12852,0,0,0,3,1,1,1,0,0,5,1,normal
816,udp,dns,RSTO,6874,2511,0,1,1,5,0,1,4,0,0,5,2,probe
2195,udp,ftp,REJ,86612,174,0,2,1,1,1,0,5,0,0,2,1,dos
1280,tcp,smtp,SF,82485,255,0,1,1,5,0,0,2,0,0,0,0,dos
3132,icmp,eco_i,S0,128739,31,1,2,0,4,0,0,5,0,0,9,3,dos
200,tcp,ftp,SH,718,1379,1,0,0,4,0,1,8,1,0,3,1,u2r
60,icmp,eco_i,RSTR,462,258,0,1,0,3,4,0,1,0,0,0,4,r2l
481,tcp,dns,SF,2058,5342,1,1,1,6,1,0,0,0,0,0,4,probe
42,tcp,eco_i,RSTO,1191,600,1,1,0,2,1,1,4,1,1,0,0,u2r
1225,udp,smtp,RSTO,48793,322,1,1,2,3,1,0,4,0,0,6,4,dos
209,udp,telnet,REJ,268,721,1,1,0,4,5,0,1,0,0,9,1,r2l
1316,tcp,ssh,RSTR,18008,81,1,1,2,0,1,0,3,0,0,0,3,dos
1211,tcp,telnet,RSTO,3201,7005,1,0,0,0,0,1,1,0,0,4,4,normal
3232,udp,telnet,RSTR,19939,86,1,0,1,6,0,0,1,0,0,9,0,dos
155,icmp,telnet,RSTR,6424,6302,0,1,0,0,0,1,0,0,0,4,3,normal
2986,tcp,eco_i,RSTR,35290,8,1,2,2,6,0,0,1,0,0,3,1,dos
1622,icmp,finger,SF,19083,398,0,2,0,0,0,0,2,0,0,3,3,dos
4624,tcp,http,REJ,123674,252,0,1,0,6,0,0,3,0,0,6,2,dos
184,icmp,ssh,SF,1610,332,1,0,0,5,0,1,5,1,1,2,3,u2r
2109,icmp,eco_i,RSTR,162342,252,0,2,1,4,0,0,4,0,0,8,1,dos
1355,tcp,smtp,SF,8992,1534,1,1,0,0,0,1,1,0,0,6,4,normal
946,icmp,ftp,REJ,7195,2890,1,1,0,1,1,1,0,0,0,5,1,normal
1283,icmp,smtp,REJ,32284,9,0,1,0,6,0,0,1,0,0,8,4,dos
22,udp,eco_i,SH,412,1038,0,0,0,3,2,0,3,0,0,8,4,r2l
58,udp,telnet,SF,3421,11098,1,0,0,3,1,0,4,0,0,3,1,probe
1539,udp,ssh,SF,3145,11619,1,0,0,0,0,1,0,0,0,9,1,normal
18,udp,finger,SF,581,358,0,0,0,2,1,1,9,1,1,4,0,u2r
1325,udp,eco_i,SH,6206,12894,0,0,0,1,0,1,0,0,0,9,2,normal
917,udp,eco_i,SF,6908,13030,0,0,0,5,0,1,1,0,0,3,4,normal
712,tcp,ssh,SF,2449,4059,0,1,1,1,1,0,1,0,0,9,0,probe
735,tcp,dns,RSTR,2991,2003,0,0,0,3,0,0,1,0,0,1,1,probe
1924,tcp,ssh,SF,53954,363,0,2,2,5,0,0,0,0,0,9,2,dos
390,icmp,finger,RSTR,12335,8047,0,0,0,6,1,1,2,0,0,1,2,normal
549,tcp,eco_i,SH,4713,15146,1,1,1,1,1,0,4,0,0,5,0,probe
1438,tcp,ssh,S0,7123,9928,1,0,0,1,0,1,2,0,0,4,0,normal
1367,icmp,ssh,REJ,39726,71,1,0,0,6,1,0,3,0,0,8,0,dos
1923,udp,http,SF,108204,316,1,1,0,0,1,0,4,0,0,1,3,dos
862,tcp,telnet,REJ,141636,278,1,2,2,5,1,0,3,0,0,4,0,dos
300,udp,eco_i,S0,568,4368,0,0,0,3,0,1,0,0,0,7,2,probe
917,icmp,telnet,RSTR,1545,12969,1,1,0,5,0,1,2,0,0,8,3,probe
829,icmp,http,REJ,1463,17761,1,0,1,2,0,1,0,0,0,0,4,probe
1275,icmp,ftp,REJ,25463,254,1,0,0,3,1,0,3,0,0,1,2,dos
187,tcp,eco_i,RSTO,114,62,0,1,0,5,3,0,4,0,0,1,3,r2l
1143,tcp,finger,RSTR,14894,112,1,2,0,0,0,0,5,0,0,4,4,dos
499,icmp,ssh,SF,605,1513,0,0,0,6,1,1,4,0,1,6,3,u2r
2982,icmp,ssh,S0,23607,212,0,2,2,2,1,0,4,0,0,2,2,dos
4622,udp,ftp,REJ,138713,88,1,2,0,2,0,0,4,0,0,4,4,dos
527,icmp,telnet,SH,3275,10893,1,1,1,3,0,1,4,0,0,0,4,probe
762,tcp,http,S0,8183,10606,0,1,1,3,0,1,4,0,0,0,0,probe
34,icmp,finger,S0,552,125,0,0,0,2,3,0,1,0,0,2,4,r2l
388,udp,telnet,RSTR,557,664,1,0,0,6,3,1,6,0,0,8,3,r2l
239,udp,smtp,RSTR,9388,6534,0,0,0,6,0,1,1,0,0,2,4,normal
34,udp,smtp,SH,169,1204,1,1,0,5,1,1,3,1,0,5,1,u2r
386,udp,http,SF,698,783,1,1,0,2,0,1,7,1,0,1,4,u2r
654,icmp,finger,SF,5833,15407,0,1,1,2,1,0,4,0,0,7,1,probe
783,tcp,finger,RSTO,7401,16898,1,1,0,0,1,0,3,0,0,3,0,probe
2439,tcp,finger,RSTR,52293,343,0,2,1,2,1,0,2,0,0,5,1,dos
987,tcp,ftp,RSTO,11008,15349,1,1,0,5,1,1,0,0,0,5,2,normal
237,icmp,eco_i,REJ,8059,21949,1,1,0,1,1,0,2,0,0,4,4,probe
107,tcp,finger,RSTO,3526,2787,0,0,0,4,0,1,0,0,0,4,4,normal
2315,tcp,eco_i,SF,50906,465,0,0,2,0,0,0,5,0,0,3,4,dos
1519,udp,eco_i,SF,67266,160,0,2,0,2,1,0,1,0,0,0,0,dos
1009,tcp,ssh,SH,152204,398,1,0,2,0,1,0,2,0,0,5,4,dos
550,tcp,ssh,SF,1071,5888,1,1,0,4,0,1,0,0,0,1,2,normal
496,icmp,ftp,SH,1471,334,1,1,0,4,1,1,4,1,1,1,1,u2r
1018,tcp,smtp,RSTO,7191,6860,1,1,0,5,1,1,1,0,0,3,4,probe
247,tcp,smtp,S0,2576,11265,1,1,1,6,1,0,1,0,0,2,4,probe
126,tcp,http,REJ,83,256,1,0,0,2,4,0,1,0,0,2,4,r2l
203,icmp,dns,REJ,6424,9672,1,1,0,1,1,1,0,0,0,9,0,normal
1805,icmp,http,SF,162553,188,1,0,0,0,1,0,5,0,0,3,2,dos
712,tcp,ftp,SF,31410,9,1,2,0,5,0,0,2,0,0,9,4,dos
1338,udp,ssh,S0,13154,381,0,1,2,6,1,0,3,0,0,9,0,dos
2294,tcp,finger,SH,59584,262,0,1,2,1,0,0,0,0,0,9,4,dos
480,udp,dns,RSTR,1304,9548,1,1,0,1,1,1,4,0,0,1,3,probe
673,tcp,smtp,SH,4769,13121,1,1,0,0,1,1,1,0,0,2,3,normal
371,udp,smtp,SF,221,1567,0,0,0,1,1,1,4,0,1,7,1,u2r
269,icmp,finger,S0,1212,1178,0,0,0,0,0,1,5,1,0,0,0,u2r
92,tcp,dns,RSTO,452,29,1,1,0,6,2,1,4,0,0,5,4,r2l
679,icmp,ssh,SH,11483,8629,1,1,0,3,1,1,0,0,0,8,3,normal
605,icmp,ftp,SH,433,1619,1,0,0,4,1,1,2,0,0,0,3,normal
181,tcp,smtp,RSTR,1723,10532,1,1,1,5,1,0,0,0,0,0,3,probe
130,tcp,ssh,REJ,258,539,1,1,0,5,1,1,9,1,1,8,0,u2r
791,tcp,smtp,SF,7359,5687,1,1,0,5,1,1,0,0,0,5,1,normal
200,udp,ftp,SF,1400,1670,0,1,0,5,0,1,8,1,0,0,3,u2r
304,udp,telnet,RSTO,239,401,1,0,0,4,5,0,5,0,0,2,1,r2l
2446,icmp,ssh,RSTR,36934,357,0,1,0,3,1,0,3,0,0,7,1,dos
242,udp,eco_i,RSTR,300,293,0,0,0,4,5,1,5,0,0,1,1,r2l
945,tcp,dns,RSTO,8929,12724,0,0,0,0,1,1,0,0,0,4,0,normal
968,icmp,telnet,S0,32529,304,1,1,2,0,1,0,5,0,0,0,1,dos
33,udp,ftp,RSTR,925,1159,0,0,0,5,0,1,8,1,1,0,3,u2r
129,tcp,dns,SF,542,1516,0,0,0,4,0,1,3,0,0,2,1,u2r
382,icmp,eco_i,REJ,1976,332,1,0,1,2,1,1,0,0,0,1,0,probe
2308,udp,finger,SF,37164,452,0,0,1,6,0,0,0,0,0,2,2,dos
1095,icmp,ssh,SF,8435,10527,0,1,0,0,1,1,0,0,0,8,1,normal
2419,tcp,ftp,S0,131819,247,0,0,0,4,0,0,1,0,0,7,1,dos
2870,icmp,http,SH,106405,204,1,2,0,0,0,0,0,0,0,1,1,dos
664,udp,ftp,SH,1850,8285,0,0,0,5,1,1,2,0,0,2,4,probe
2712,udp,ssh,RSTR,17488,300,0,0,1,6,1,0,5,0,0,5,3,dos
2526,icmp,telnet,REJ,28628,290,1,1,0,0,0,0,2,0,0,5,2,dos
887,udp,finger,S0,4026,19269,0,0,0,2,0,0,3,0,0,1,3,probe
823,udp,http,SF,9003,7515,1,1,0,4,0,1,1,0,0,3,2,normal
401,icmp,smtp,RSTO,9982,602,0,0,0,1,1,1,1,0,0,0,4,normal
194,tcp,http,S0,5870,2775,0,0,1,4,0,1,2,0,0,3,0,probe
1701,icmp,telnet,REJ,92600,190,1,1,2,2,0,0,1,0,0,2,4,dos
1572,tcp,ftp,RSTO,115717,264,0,1,2,2,1,0,5,0,0,6,0,dos
245,tcp,finger,SF,556,663,0,0,0,6,4,0,2,0,0,5,1,r2l
198,udp,ftp,REJ,684,166,1,0,0,3,1,1,4,0,1,8,4,u2r
152,tcp,dns,REJ,120,325,0,1,0,0,0,1,3,0,1,3,0,u2r
215,tcp,finger,RSTR,709,1098,0,1,0,5,0,1,5,1,1,5,4,u2r
3219,tcp,dns,SF,116892,330,1,2,1,2,0,0,1,0,0,5,3,dos
949,udp,smtp,S0,5729,11194,1,1,0,4,0,1,0,0,0,2,0,normal
917,tcp,smtp,RSTR,8609,15358,1,1,0,0,0,1,0,0,0,7,0,normal
105,tcp,telnet,SF,1402,1098,1,0,0,3,0,1,3,1,1,8,1,u2r
1767,icmp,smtp,SF,65616,52,0,1,0,0,1,0,2,0,0,5,2,dos
4885,icmp,ftp,SF,99888,147,1,2,1,3,1,0,5,0,0,6,4,dos
873,icmp,eco_i,REJ,7345,9810,1,0,0,6,1,1,1,0,0,5,2,normal
390,tcp,http,S0,8284,10267,0,1,0,6,1,1,0,0,0,7,4,normal
1256,udp,telnet,REJ,3053,6766,0,0,0,4,0,1,2,0,0,9,1,normal
473,udp,ssh,RSTR,247,9592,1,0,0,2,0,1,0,0,0,4,1,normal
34,udp,smtp,SF,442,991,0,1,0,0,0,1,9,0,1,6,1,u2r
474,tcp,http,RSTO,428,1089,0,1,0,2,0,1,6,1,0,9,0,u2r
96,udp,eco_i,S0,588,4352,0,0,0,3,1,1,2,0,0,5,4,normal
2917,udp,smtp,SF,147163,121,0,2,2,5,0,0,5,0,0,1,2,dos
1439,udp,smtp,SF,7106,12442,1,0,0,1,0,1,0,0,0,9,2,normal
109,udp,dns,S0,228,712,0,0,0,0,2,1,4,0,0,3,2,r2l
1032,tcp,ftp,SF,2981,5214,1,0,0,3,1,1,0,0,0,2,3,normal
197,udp,smtp,SF,6100,6210,0,0,1,3,0,0,3,0,0,2,4,probe
3602,udp,telnet,RSTR,75178,404,0,0,1,4,1,0,4,0,0,2,2,dos
314,tcp,eco_i,REJ,1355,659,1,1,0,2,1,1,8,0,1,3,2,u2r
389,udp,telnet,SF,551,1249,1,0,0,4,1,1,6,1,1,5,4,u2r
2086,tcp,telnet,RSTR,32562,87,0,0,1,1,0,0,3,0,0,9,3,dos
310,icmp,finger,RSTO,3377,3437,1,1,1,1,1,0,2,0,0,8,3,probe
448,icmp,finger,RSTO,1003,1048,1,1,0,0,0,1,4,1,0,6,2,u2r
13,udp,finger,S0,441,1111,0,0,0,1,0,1,7,1,1,4,1,u2r
624,tcp,ftp,SF,3301,13244,0,1,1,0,0,1,0,0,0,4,1,probe
2196,tcp,dns,REJ,111643,377,0,2,0,0,0,0,4,0,0,7,2,dos
453,udp,eco_i,SF,4415,2415,0,0,0,1,1,0,1,0,0,6,1,probe
4166,icmp,http,RSTO,70616,379,1,1,1,2,1,0,2,0,0,9,0,dos
331,udp,telnet,REJ,3038,8859,0,0,0,1,0,1,2,0,0,3,3,normal
924,tcp,smtp,SH,4623,7366,0,1,0,1,1,1,1,0,0,4,1,normal
348,udp,http,RSTO,4865,9695,0,0,0,5,0,1,4,0,0,4,4,probe
264,tcp,finger,RSTO,2972,6508,0,1,1,4,0,0,0,0,0,2,2,probe
491,icmp,http,SH,4968,11255,1,0,1,2,1,1,1,0,0,5,4,probe
4199,icmp,ftp,RSTO,27874,414,0,0,2,6,1,0,0,0,0,5,1,dos
258,tcp,eco_i,S0,471,365,1,0,0,4,5,1,3,0,0,4,2,r2l
1801,icmp,smtp,RSTO,77975,220,0,2,0,6,0,0,3,0,0,9,2,dos
535,tcp,ssh,REJ,2093,7833,1,1,0,2,0,1,1,0,0,0,0,normal
822,tcp,finger,SF,6089,5340,1,0,1,5,0,0,0,0,0,2,4,probe
92,icmp,http,REJ,521,452,1,1,0,3,5,1,2,0,0,0,2,r2l
541,udp,http,REJ,5717,15480,0,0,1,1,1,0,3,0,0,9,4,probe
439,udp,http,RSTO,2523,3501,1,1,0,1,1,1,1,0,0,1,1,normal
355,tcp,eco_i,REJ,1455,1518,1,0,0,6,0,1,8,1,1,6,0,u2r
915,udp,eco_i,RSTR,2717,8631,1,1,0,2,1,1,4,0,0,8,3,probe
307,tcp,telnet,S0,1439,457,0,0,0,6,0,1,8,1,0,1,4,u2r
241,icmp,finger,SF,6303,7375,0,1,1,0,1,1,3,0,0,6,1,probe
90,udp,ftp,S0,2835,11944,0,1,0,3,1,0,2,0,0,7,4,probe
202,icmp,telnet,SH,790,518,0,1,0,5,0,1,8,1,1,7,0,u2r
1083,icmp,dns,S0,54913,386,1,1,2,1,0,0,4,0,0,6,4,dos
365,udp,ssh,RSTR,4995,3457,0,0,0,5,1,0,2,0,0,6,1,probe
